race_id,date,jcd,venue,race_no,waku,reg_no,player_name,branch,age,grade,motor_no,boat_no,rank,result_time,course,st,payout,weather
202301010609,2023-01-01,06,浜名湖,9,4,2,2,3,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥840 3 3連複 1 = 2 = 4 ¥160 1 2連単 1 - 4 ¥530 2 2連複 1 = 4 ¥490 2 拡連複 1 = 4 ¥100 2 1 = 2 ¥100 1 2 = 4 ¥130 3 単勝 1 ¥1,490 複勝 1 ¥100 4 ¥100",水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010609,2023-01-01,06,浜名湖,9,5,4,4,1,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥840 3 3連複 1 = 2 = 4 ¥160 1 2連単 1 - 4 ¥530 2 2連複 1 = 4 ¥490 2 拡連複 1 = 4 ¥100 2 1 = 2 ¥100 1 2 = 4 ¥130 3 単勝 1 ¥1,490 複勝 1 ¥100 4 ¥100",水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010609,2023-01-01,06,浜名湖,9,6,1,1,3,,,5,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 2 ¥840 3 3連複 1 = 2 = 4 ¥160 1 2連単 1 - 4 ¥530 2 2連複 1 = 4 ¥490 2 拡連複 1 = 4 ¥100 2 1 = 2 ¥100 1 2 = 4 ¥130 3 単勝 1 ¥1,490 複勝 1 ¥100 4 ¥100",水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010610,2023-01-01,06,浜名湖,10,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,010 2 3連複 1 = 4 = 6 ¥480 2 2連単 1 - 4 ¥390 2 2連複 1 = 4 ¥290 1 拡連複 1 = 4 ¥140 2 1 = 6 ¥140 3 4 = 6 ¥190 4 単勝 1 ¥110 複勝 1 ¥300 4 ¥510",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 8.0℃ 波高 2cm スタンド
202301010610,2023-01-01,06,浜名湖,10,2,6,6,,,,3,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,010 2 3連複 1 = 4 = 6 ¥480 2 2連単 1 - 4 ¥390 2 2連複 1 = 4 ¥290 1 拡連複 1 = 4 ¥140 2 1 = 6 ¥140 3 4 = 6 ¥190 4 単勝 1 ¥110 複勝 1 ¥300 4 ¥510",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 8.0℃ 波高 2cm スタンド
202301010610,2023-01-01,06,浜名湖,10,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,010 2 3連複 1 = 4 = 6 ¥480 2 2連単 1 - 4 ¥390 2 2連複 1 = 4 ¥290 1 拡連複 1 = 4 ¥140 2 1 = 6 ¥140 3 4 = 6 ¥190 4 単勝 1 ¥110 複勝 1 ¥300 4 ¥510",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 8.0℃ 波高 2cm スタンド
202301010610,2023-01-01,06,浜名湖,10,4,6,6,3,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,010 2 3連複 1 = 4 = 6 ¥480 2 2連単 1 - 4 ¥390 2 2連複 1 = 4 ¥290 1 拡連複 1 = 4 ¥140 2 1 = 6 ¥140 3 4 = 6 ¥190 4 単勝 1 ¥110 複勝 1 ¥300 4 ¥510",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 8.0℃ 波高 2cm スタンド
202301010610,2023-01-01,06,浜名湖,10,5,4,4,3,,,6,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,010 2 3連複 1 = 4 = 6 ¥480 2 2連単 1 - 4 ¥390 2 2連複 1 = 4 ¥290 1 拡連複 1 = 4 ¥140 2 1 = 6 ¥140 3 4 = 6 ¥190 4 単勝 1 ¥110 複勝 1 ¥300 4 ¥510",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 8.0℃ 波高 2cm スタンド
202301010610,2023-01-01,06,浜名湖,10,6,3,3,4,,,1,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 6 ¥1,010 2 3連複 1 = 4 = 6 ¥480 2 2連単 1 - 4 ¥390 2 2連複 1 = 4 ¥290 1 拡連複 1 = 4 ¥140 2 1 = 6 ¥140 3 4 = 6 ¥190 4 単勝 1 ¥110 複勝 1 ¥300 4 ¥510",水面気象情報 気温 11.0℃ 晴 風速 4m 水温 8.0℃ 波高 2cm スタンド
202301010611,2023-01-01,06,浜名湖,11,1,2,2,1,,,2,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥830 2 3連複 1 = 3 = 5 ¥380 2 2連単 1 - 3 ¥290 1 2連複 1 = 3 ¥250 1 拡連複 1 = 3 ¥120 1 1 = 5 ¥230 3 3 = 5 ¥270 5 単勝 1 ¥200 複勝 1 ¥100 3 ¥240,水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010611,2023-01-01,06,浜名湖,11,2,4,4,,,,2,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥830 2 3連複 1 = 3 = 5 ¥380 2 2連単 1 - 3 ¥290 1 2連複 1 = 3 ¥250 1 拡連複 1 = 3 ¥120 1 1 = 5 ¥230 3 3 = 5 ¥270 5 単勝 1 ¥200 複勝 1 ¥100 3 ¥240,水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010611,2023-01-01,06,浜名湖,11,3,2,2,6,,,1,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥830 2 3連複 1 = 3 = 5 ¥380 2 2連単 1 - 3 ¥290 1 2連複 1 = 3 ¥250 1 拡連複 1 = 3 ¥120 1 1 = 5 ¥230 3 3 = 5 ¥270 5 単勝 1 ¥200 複勝 1 ¥100 3 ¥240,水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010611,2023-01-01,06,浜名湖,11,4,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥830 2 3連複 1 = 3 = 5 ¥380 2 2連単 1 - 3 ¥290 1 2連複 1 = 3 ¥250 1 拡連複 1 = 3 ¥120 1 1 = 5 ¥230 3 3 = 5 ¥270 5 単勝 1 ¥200 複勝 1 ¥100 3 ¥240,水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010611,2023-01-01,06,浜名湖,11,5,3,3,6,,,5,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥830 2 3連複 1 = 3 = 5 ¥380 2 2連単 1 - 3 ¥290 1 2連複 1 = 3 ¥250 1 拡連複 1 = 3 ¥120 1 1 = 5 ¥230 3 3 = 5 ¥270 5 単勝 1 ¥200 複勝 1 ¥100 3 ¥240,水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010611,2023-01-01,06,浜名湖,11,6,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥830 2 3連複 1 = 3 = 5 ¥380 2 2連単 1 - 3 ¥290 1 2連複 1 = 3 ¥250 1 拡連複 1 = 3 ¥120 1 1 = 5 ¥230 3 3 = 5 ¥270 5 単勝 1 ¥200 複勝 1 ¥100 3 ¥240,水面気象情報 気温 11.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010612,2023-01-01,06,浜名湖,12,1,3,3,5,,,1,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥6,150 18 3連複 1 = 3 = 5 ¥3,560 10 2連単 1 - 3 ¥520 3 2連複 1 = 3 ¥550 5 拡連複 1 = 3 ¥270 4 1 = 5 ¥780 11 3 = 5 ¥1,570 14 単勝 1 ¥110 複勝 1 ¥110 3 ¥490",水面気象情報 気温 10.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010612,2023-01-01,06,浜名湖,12,2,5,5,3,,,4,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥6,150 18 3連複 1 = 3 = 5 ¥3,560 10 2連単 1 - 3 ¥520 3 2連複 1 = 3 ¥550 5 拡連複 1 = 3 ¥270 4 1 = 5 ¥780 11 3 = 5 ¥1,570 14 単勝 1 ¥110 複勝 1 ¥110 3 ¥490",水面気象情報 気温 10.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010612,2023-01-01,06,浜名湖,12,3,4,4,2,,,2,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥6,150 18 3連複 1 = 3 = 5 ¥3,560 10 2連単 1 - 3 ¥520 3 2連複 1 = 3 ¥550 5 拡連複 1 = 3 ¥270 4 1 = 5 ¥780 11 3 = 5 ¥1,570 14 単勝 1 ¥110 複勝 1 ¥110 3 ¥490",水面気象情報 気温 10.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010612,2023-01-01,06,浜名湖,12,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥6,150 18 3連複 1 = 3 = 5 ¥3,560 10 2連単 1 - 3 ¥520 3 2連複 1 = 3 ¥550 5 拡連複 1 = 3 ¥270 4 1 = 5 ¥780 11 3 = 5 ¥1,570 14 単勝 1 ¥110 複勝 1 ¥110 3 ¥490",水面気象情報 気温 10.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010612,2023-01-01,06,浜名湖,12,5,1,1,5,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥6,150 18 3連複 1 = 3 = 5 ¥3,560 10 2連単 1 - 3 ¥520 3 2連複 1 = 3 ¥550 5 拡連複 1 = 3 ¥270 4 1 = 5 ¥780 11 3 = 5 ¥1,570 14 単勝 1 ¥110 複勝 1 ¥110 3 ¥490",水面気象情報 気温 10.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010612,2023-01-01,06,浜名湖,12,6,3,3,2,,,4,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 3 - 5 ¥6,150 18 3連複 1 = 3 = 5 ¥3,560 10 2連単 1 - 3 ¥520 3 2連複 1 = 3 ¥550 5 拡連複 1 = 3 ¥270 4 1 = 5 ¥780 11 3 = 5 ¥1,570 14 単勝 1 ¥110 複勝 1 ¥110 3 ¥490",水面気象情報 気温 10.0℃ 晴 風速 5m 水温 8.0℃ 波高 3cm スタンド
202301010701,2023-01-01,07,蒲郡,1,1,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥520 1 3連複 1 = 3 = 4 ¥300 1 2連単 1 - 3 ¥260 1 2連複 1 = 3 ¥220 1 拡連複 1 = 3 ¥140 1 1 = 4 ¥150 2 3 = 4 ¥170 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥720,水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010701,2023-01-01,07,蒲郡,1,2,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥520 1 3連複 1 = 3 = 4 ¥300 1 2連単 1 - 3 ¥260 1 2連複 1 = 3 ¥220 1 拡連複 1 = 3 ¥140 1 1 = 4 ¥150 2 3 = 4 ¥170 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥720,水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010701,2023-01-01,07,蒲郡,1,3,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥520 1 3連複 1 = 3 = 4 ¥300 1 2連単 1 - 3 ¥260 1 2連複 1 = 3 ¥220 1 拡連複 1 = 3 ¥140 1 1 = 4 ¥150 2 3 = 4 ¥170 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥720,水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010701,2023-01-01,07,蒲郡,1,4,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥520 1 3連複 1 = 3 = 4 ¥300 1 2連単 1 - 3 ¥260 1 2連複 1 = 3 ¥220 1 拡連複 1 = 3 ¥140 1 1 = 4 ¥150 2 3 = 4 ¥170 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥720,水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010701,2023-01-01,07,蒲郡,1,5,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥520 1 3連複 1 = 3 = 4 ¥300 1 2連単 1 - 3 ¥260 1 2連複 1 = 3 ¥220 1 拡連複 1 = 3 ¥140 1 1 = 4 ¥150 2 3 = 4 ¥170 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥720,水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010701,2023-01-01,07,蒲郡,1,6,,,,,,,,,,,,勝式 組番 払戻金 人気 3連単 1 - 3 - 4 ¥520 1 3連複 1 = 3 = 4 ¥300 1 2連単 1 - 3 ¥260 1 2連複 1 = 3 ¥220 1 拡連複 1 = 3 ¥140 1 1 = 4 ¥150 2 3 = 4 ¥170 4 単勝 1 ¥110 複勝 1 ¥100 3 ¥720,水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010702,2023-01-01,07,蒲郡,2,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 5 ¥1,200 3 3連複 1 = 2 = 5 ¥680 2 2連単 1 - 2 ¥360 2 2連複 1 = 2 ¥270 1 拡連複 1 = 2 ¥130 1 1 = 5 ¥350 6 2 = 5 ¥310 5 単勝 1 ¥190 複勝 1 ¥100 2 ¥100",水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010702,2023-01-01,07,蒲郡,2,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 5 ¥1,200 3 3連複 1 = 2 = 5 ¥680 2 2連単 1 - 2 ¥360 2 2連複 1 = 2 ¥270 1 拡連複 1 = 2 ¥130 1 1 = 5 ¥350 6 2 = 5 ¥310 5 単勝 1 ¥190 複勝 1 ¥100 2 ¥100",水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010702,2023-01-01,07,蒲郡,2,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 5 ¥1,200 3 3連複 1 = 2 = 5 ¥680 2 2連単 1 - 2 ¥360 2 2連複 1 = 2 ¥270 1 拡連複 1 = 2 ¥130 1 1 = 5 ¥350 6 2 = 5 ¥310 5 単勝 1 ¥190 複勝 1 ¥100 2 ¥100",水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010702,2023-01-01,07,蒲郡,2,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 5 ¥1,200 3 3連複 1 = 2 = 5 ¥680 2 2連単 1 - 2 ¥360 2 2連複 1 = 2 ¥270 1 拡連複 1 = 2 ¥130 1 1 = 5 ¥350 6 2 = 5 ¥310 5 単勝 1 ¥190 複勝 1 ¥100 2 ¥100",水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010702,2023-01-01,07,蒲郡,2,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 5 ¥1,200 3 3連複 1 = 2 = 5 ¥680 2 2連単 1 - 2 ¥360 2 2連複 1 = 2 ¥270 1 拡連複 1 = 2 ¥130 1 1 = 5 ¥350 6 2 = 5 ¥310 5 単勝 1 ¥190 複勝 1 ¥100 2 ¥100",水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010702,2023-01-01,07,蒲郡,2,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 5 ¥1,200 3 3連複 1 = 2 = 5 ¥680 2 2連単 1 - 2 ¥360 2 2連複 1 = 2 ¥270 1 拡連複 1 = 2 ¥130 1 1 = 5 ¥350 6 2 = 5 ¥310 5 単勝 1 ¥190 複勝 1 ¥100 2 ¥100",水面気象情報 気温 11.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010703,2023-01-01,07,蒲郡,3,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 6 - 1 ¥12,490 39 3連複 1 = 2 = 6 ¥710 3 2連単 2 - 6 ¥4,680 14 2連複 2 = 6 ¥2,000 7 拡連複 2 = 6 ¥150 2 1 = 2 ¥200 5 1 = 6 ¥140 1 単勝 2 ¥720 複勝 2 ¥400 6 ¥300",水面気象情報 気温 10.0℃ 晴 風速 4m 水温 9.0℃ 波高 2cm スタンド
202301010703,2023-01-01,07,蒲郡,3,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 6 - 1 ¥12,490 39 3連複 1 = 2 = 6 ¥710 3 2連単 2 - 6 ¥4,680 14 2連複 2 = 6 ¥2,000 7 拡連複 2 = 6 ¥150 2 1 = 2 ¥200 5 1 = 6 ¥140 1 単勝 2 ¥720 複勝 2 ¥400 6 ¥300",水面気象情報 気温 10.0℃ 晴 風速 4m 水温 9.0℃ 波高 2cm スタンド
202301010703,2023-01-01,07,蒲郡,3,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 6 - 1 ¥12,490 39 3連複 1 = 2 = 6 ¥710 3 2連単 2 - 6 ¥4,680 14 2連複 2 = 6 ¥2,000 7 拡連複 2 = 6 ¥150 2 1 = 2 ¥200 5 1 = 6 ¥140 1 単勝 2 ¥720 複勝 2 ¥400 6 ¥300",水面気象情報 気温 10.0℃ 晴 風速 4m 水温 9.0℃ 波高 2cm スタンド
202301010703,2023-01-01,07,蒲郡,3,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 6 - 1 ¥12,490 39 3連複 1 = 2 = 6 ¥710 3 2連単 2 - 6 ¥4,680 14 2連複 2 = 6 ¥2,000 7 拡連複 2 = 6 ¥150 2 1 = 2 ¥200 5 1 = 6 ¥140 1 単勝 2 ¥720 複勝 2 ¥400 6 ¥300",水面気象情報 気温 10.0℃ 晴 風速 4m 水温 9.0℃ 波高 2cm スタンド
202301010703,2023-01-01,07,蒲郡,3,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 6 - 1 ¥12,490 39 3連複 1 = 2 = 6 ¥710 3 2連単 2 - 6 ¥4,680 14 2連複 2 = 6 ¥2,000 7 拡連複 2 = 6 ¥150 2 1 = 2 ¥200 5 1 = 6 ¥140 1 単勝 2 ¥720 複勝 2 ¥400 6 ¥300",水面気象情報 気温 10.0℃ 晴 風速 4m 水温 9.0℃ 波高 2cm スタンド
202301010703,2023-01-01,07,蒲郡,3,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 2 - 6 - 1 ¥12,490 39 3連複 1 = 2 = 6 ¥710 3 2連単 2 - 6 ¥4,680 14 2連複 2 = 6 ¥2,000 7 拡連複 2 = 6 ¥150 2 1 = 2 ¥200 5 1 = 6 ¥140 1 単勝 2 ¥720 複勝 2 ¥400 6 ¥300",水面気象情報 気温 10.0℃ 晴 風速 4m 水温 9.0℃ 波高 2cm スタンド
202301010704,2023-01-01,07,蒲郡,4,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 3 - 1 - 6 ¥2,860 8 3連複 1 = 3 = 6 ¥360 1 2連単 3 - 1 ¥1,500 6 2連複 1 = 3 ¥360 1 拡連複 1 = 3 ¥190 3 3 = 6 ¥250 5 1 = 6 ¥180 2 単勝 3 ¥350 複勝 3 ¥140 1 ¥140",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010704,2023-01-01,07,蒲郡,4,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 3 - 1 - 6 ¥2,860 8 3連複 1 = 3 = 6 ¥360 1 2連単 3 - 1 ¥1,500 6 2連複 1 = 3 ¥360 1 拡連複 1 = 3 ¥190 3 3 = 6 ¥250 5 1 = 6 ¥180 2 単勝 3 ¥350 複勝 3 ¥140 1 ¥140",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010704,2023-01-01,07,蒲郡,4,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 3 - 1 - 6 ¥2,860 8 3連複 1 = 3 = 6 ¥360 1 2連単 3 - 1 ¥1,500 6 2連複 1 = 3 ¥360 1 拡連複 1 = 3 ¥190 3 3 = 6 ¥250 5 1 = 6 ¥180 2 単勝 3 ¥350 複勝 3 ¥140 1 ¥140",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010704,2023-01-01,07,蒲郡,4,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 3 - 1 - 6 ¥2,860 8 3連複 1 = 3 = 6 ¥360 1 2連単 3 - 1 ¥1,500 6 2連複 1 = 3 ¥360 1 拡連複 1 = 3 ¥190 3 3 = 6 ¥250 5 1 = 6 ¥180 2 単勝 3 ¥350 複勝 3 ¥140 1 ¥140",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010704,2023-01-01,07,蒲郡,4,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 3 - 1 - 6 ¥2,860 8 3連複 1 = 3 = 6 ¥360 1 2連単 3 - 1 ¥1,500 6 2連複 1 = 3 ¥360 1 拡連複 1 = 3 ¥190 3 3 = 6 ¥250 5 1 = 6 ¥180 2 単勝 3 ¥350 複勝 3 ¥140 1 ¥140",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010704,2023-01-01,07,蒲郡,4,6,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 3 - 1 - 6 ¥2,860 8 3連複 1 = 3 = 6 ¥360 1 2連単 3 - 1 ¥1,500 6 2連複 1 = 3 ¥360 1 拡連複 1 = 3 ¥190 3 3 = 6 ¥250 5 1 = 6 ¥180 2 単勝 3 ¥350 複勝 3 ¥140 1 ¥140",水面気象情報 気温 10.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010705,2023-01-01,07,蒲郡,5,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,960 7 3連複 1 = 2 = 4 ¥780 5 2連単 1 - 2 ¥850 4 2連複 1 = 2 ¥540 3 拡連複 1 = 2 ¥230 3 1 = 4 ¥360 7 2 = 4 ¥410 8 単勝 1 ¥310 複勝 1 ¥240 2 ¥330",水面気象情報 気温 9.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010705,2023-01-01,07,蒲郡,5,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,960 7 3連複 1 = 2 = 4 ¥780 5 2連単 1 - 2 ¥850 4 2連複 1 = 2 ¥540 3 拡連複 1 = 2 ¥230 3 1 = 4 ¥360 7 2 = 4 ¥410 8 単勝 1 ¥310 複勝 1 ¥240 2 ¥330",水面気象情報 気温 9.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010705,2023-01-01,07,蒲郡,5,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,960 7 3連複 1 = 2 = 4 ¥780 5 2連単 1 - 2 ¥850 4 2連複 1 = 2 ¥540 3 拡連複 1 = 2 ¥230 3 1 = 4 ¥360 7 2 = 4 ¥410 8 単勝 1 ¥310 複勝 1 ¥240 2 ¥330",水面気象情報 気温 9.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010705,2023-01-01,07,蒲郡,5,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,960 7 3連複 1 = 2 = 4 ¥780 5 2連単 1 - 2 ¥850 4 2連複 1 = 2 ¥540 3 拡連複 1 = 2 ¥230 3 1 = 4 ¥360 7 2 = 4 ¥410 8 単勝 1 ¥310 複勝 1 ¥240 2 ¥330",水面気象情報 気温 9.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010705,2023-01-01,07,蒲郡,5,5,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,960 7 3連複 1 = 2 = 4 ¥780 5 2連単 1 - 2 ¥850 4 2連複 1 = 2 ¥540 3 拡連複 1 = 2 ¥230 3 1 = 4 ¥360 7 2 = 4 ¥410 8 単勝 1 ¥310 複勝 1 ¥240 2 ¥330",水面気象情報 気温 9.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010705,2023-01-01,07,蒲郡,5,6,5,5,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 2 - 4 ¥2,960 7 3連複 1 = 2 = 4 ¥780 5 2連単 1 - 2 ¥850 4 2連複 1 = 2 ¥540 3 拡連複 1 = 2 ¥230 3 1 = 4 ¥360 7 2 = 4 ¥410 8 単勝 1 ¥310 複勝 1 ¥240 2 ¥330",水面気象情報 気温 9.0℃ 晴 風速 2m 水温 9.0℃ 波高 1cm スタンド
202301010706,2023-01-01,07,蒲郡,6,1,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 3 ¥3,650 16 3連複 1 = 3 = 4 ¥1,360 8 2連単 1 - 4 ¥760 3 2連複 1 = 4 ¥510 2 拡連複 1 = 4 ¥240 3 1 = 3 ¥760 10 3 = 4 ¥480 9 単勝 1 ¥290 複勝 1 ¥310 4 ¥140",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010706,2023-01-01,07,蒲郡,6,2,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 3 ¥3,650 16 3連複 1 = 3 = 4 ¥1,360 8 2連単 1 - 4 ¥760 3 2連複 1 = 4 ¥510 2 拡連複 1 = 4 ¥240 3 1 = 3 ¥760 10 3 = 4 ¥480 9 単勝 1 ¥290 複勝 1 ¥310 4 ¥140",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010706,2023-01-01,07,蒲郡,6,3,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 3 ¥3,650 16 3連複 1 = 3 = 4 ¥1,360 8 2連単 1 - 4 ¥760 3 2連複 1 = 4 ¥510 2 拡連複 1 = 4 ¥240 3 1 = 3 ¥760 10 3 = 4 ¥480 9 単勝 1 ¥290 複勝 1 ¥310 4 ¥140",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
202301010706,2023-01-01,07,蒲郡,6,4,,,,,,,,,,,,"勝式 組番 払戻金 人気 3連単 1 - 4 - 3 ¥3,650 16 3連複 1 = 3 = 4 ¥1,360 8 2連単 1 - 4 ¥760 3 2連複 1 = 4 ¥510 2 拡連複 1 = 4 ¥240 3 1 = 3 ¥760 10 3 = 4 ¥480 9 単勝 1 ¥290 複勝 1 ¥310 4 ¥140",水面気象情報 気温 9.0℃ 晴 風速 3m 水温 9.0℃ 波高 1cm スタンド
